id,igdb_id,original_id,name,slug
101265,42440,NULL,"TKO Super Championship Boxing",tko-super-championship-boxing
101266,42441,NULL,Timecop,timecop
101267,42442,NULL,"Time Slip",time-slip
101268,42443,NULL,"The Sporting News Baseball",the-sporting-news-baseball
101269,42444,NULL,"Tenchi Muyou!",tenchi-muyou
101270,42445,NULL,"Tecmo Super Bowl III: Final Edition",tecmo-super-bowl-iii-final-edition
101271,42446,NULL,"Super Nova",super-nova
101272,42447,NULL,"Super Turrican 2",super-turrican-2
101273,42448,NULL,"Super Troll Islands",super-troll-islands
101274,42449,NULL,"Super Strike Eagle",super-strike-eagle
101275,42450,NULL,"Super Solitaire",super-solitaire
101276,42451,NULL,"Super Slapshot",super-slapshot
101277,42452,NULL,"Super Slam Dunk",super-slam-dunk
101278,42453,NULL,"Super Shadow of the Beast",super-shadow-of-the-beast
101279,42454,NULL,"Super Play Action Football",super-play-action-football
101280,42455,NULL,"Super Pinball: Behind the Mask",super-pinball-behind-the-mask
101281,42456,NULL,"Super International Cricket",super-international-cricket
101282,42457,NULL,"Speed Racer in My Most Dangerous Adventures",speed-racer-in-my-most-dangerous-adventures
101283,42458,NULL,"Space Football: One on One",space-football-one-on-one
101284,42459,NULL,"Sonic Blast Man II",sonic-blast-man-ii
101285,42460,NULL,"Smash Tennis",smash-tennis
101286,42461,NULL,"Smart Ball",smart-ball
101287,42462,NULL,Slayers,slayers
101288,42463,NULL,"Sink or Swim",sink-or-swim
101289,42464,NULL,"Shin Kidou Senki Gundam Wing: Endless Duel",shin-kidou-senki-gundam-wing-endless-duel
101290,42465,NULL,"The Shadow",the-shadow
101291,42466,NULL,"RPM Racing",rpm-racing
101292,42467,NULL,"Rival Turf!",rival-turf
101293,42468,NULL,"RHI Roller Hockey '95",rhi-roller-hockey-95
101294,42469,NULL,"Q*bert 3",q-star-bert-3
101295,42470,NULL,"Super Puyo Puyo 2",super-puyo-puyo-2
101296,42471,NULL,"Power Piggs of the Dark Age",power-piggs-of-the-dark-age
101297,42472,NULL,"Porky Pig's Haunted Holiday",porky-pigs-haunted-holiday
101298,42473,NULL,"Pop'n Twinbee - Rainbow Bell Adventures",popn-twinbee-rainbow-bell-adventures
101299,42474,NULL,"Pink Panther in Pink Goes to Hollywood",pink-panther-in-pink-goes-to-hollywood
101300,42475,NULL,"Packy & Marlon",packy-and-marlon
101301,42476,NULL,"Out to Lunch",out-to-lunch
101302,42477,NULL,"Nolan Ryan's Baseball",nolan-ryans-baseball
101303,42478,NULL,"Nickelodeon GUTS",nickelodeon-guts
101304,42479,NULL,"NHLPA Hockey 93",nhlpa-hockey-93
101305,42480,NULL,"NCAA Basketball",ncaa-basketball
101306,42481,NULL,"NBA Showdown 94",nba-showdown-94
101307,42482,NULL,"NBA Give 'n Go",nba-give-n-go
101308,42483,NULL,"Natsume Championship Wrestling",natsume-championship-wrestling
101309,42484,NULL,"Mystic Ark",mystic-ark
101310,42485,NULL,"Mountain Bike Rally",mountain-bike-rally
101311,42486,NULL,Monstania,monstania
101312,42487,NULL,"Mohawk & Headphone Jack",mohawk-and-headphone-jack
101313,42488,NULL,"Mickey's Playtown Adventure - A Day Of Discovery!",mickeys-playtown-adventure-a-day-of-discovery
101314,42489,NULL,"Mickey to Donald Magical Adventure 3",mickey-to-donald-magical-adventure-3
101315,42490,NULL,"Michael Jordan: Chaos in the Windy City",michael-jordan-chaos-in-the-windy-city
101316,42491,NULL,"Lothar Matthäus Super Soccer",lothar-matthaus-super-soccer
101317,42495,NULL,"Super Widget",super-widget
101318,42496,NULL,"Michael Andretti's Indy Car Challenge",michael-andrettis-indy-car-challenge
101319,42497,NULL,"Metal Marines",metal-marines
101320,42498,NULL,"Mecarobot Golf",mecarobot-golf
101321,42499,NULL,"Mark Davis' The Fishing Master",mark-davis-the-fishing-master
101322,42500,NULL,"Mario's Early Years: Preschool Fun",marios-early-years-preschool-fun
101323,42501,NULL,"Mario's Early Years: Fun with Numbers",marios-early-years-fun-with-numbers
101324,42502,NULL,"Mario's Early Years: Fun with Letters",marios-early-years-fun-with-letters
101325,42503,NULL,"Manchester United Championship Soccer",manchester-united-championship-soccer
101326,42504,NULL,"Lester the Unlikely",lester-the-unlikely
101327,42505,NULL,"Kyle Petty's No Fear Racing",kyle-pettys-no-fear-racing
101328,42506,NULL,"King Arthur's World",king-arthurs-world
101329,42507,NULL,"Ken Griffey Jr.'s Winning Run",ken-griffey-jr-dot-s-winning-run
101330,42508,NULL,"Kawasaki Caribbean Challenge",kawasaki-caribbean-challenge
101331,42509,NULL,"Jimmy Houston's Bass Tournament U.S.A.",jimmy-houstons-bass-tournament-usa
101332,42510,NULL,"Jim Lee's WildC.A.T.S: Covert Action Teams",jim-lees-wildc-dot-a-t-dot-s-covert-action-te
101333,42511,NULL,"The Jetsons: Invasion of the Planet Pirates",the-jetsons-invasion-of-the-planet-pirates
101334,42512,NULL,"Jeopardy! Deluxe Edition",jeopardy-deluxe-edition
101335,42513,NULL,"Down the World: Mervil's Ambition",down-the-world-mervils-ambition
101336,42514,NULL,"Tactical Soccer",tactical-soccer
101337,42515,NULL,"Othello World",othello-world
101338,42516,NULL,"Kunio-Kun no Dodge Ball Dayo Zenin Shuugo!",kunio-kun-no-dodge-ball-dayo-zenin-shuugo
101339,42517,NULL,"Kidou Senshi Z-Gundam: Away to the NewType",kidou-senshi-z-gundam-away-to-the-newtype
101340,42518,NULL,"Kidou Senshi V-Gundam",kidou-senshi-v-gundam
101341,42519,NULL,"Nintama Rantarou Special",nintama-rantarou-special
101342,42520,NULL,"Bakukyuu Renpatsu!! Super B-Daman",bakukyuu-renpatsu-super-b-daman
101343,42526,NULL,"Melfand Stories",melfand-stories
101344,42527,NULL,"Seifuku Densetsu Pretty Fighter",seifuku-densetsu-pretty-fighter
101345,42528,NULL,"Wizardry I-II-III: The Story of Llylgamyn",wizardry-i-ii-iii-the-story-of-llylgamyn
101346,42530,NULL,"Yuu Yuu Hakusho 2: Kakutou no Sho",yuu-yuu-hakusho-2-kakutou-no-sho
101347,42531,NULL,"Super Tetris 3",super-tetris-3
101348,42532,NULL,"Yuu Yuu Hakusho: Tokubetsu Hen",yuu-yuu-hakusho-tokubetsu-hen
101349,42533,NULL,"Soul & Sword",soul-and-sword
101350,42534,NULL,"Super Family Gerende",super-family-gerende
101351,42536,NULL,"Super Dai 3 Ji Super Robot Taisen",super-dai-3-ji-super-robot-taisen
101352,42537,NULL,"Choujikuu Yousai Macross: Scrambled Valkyrie",choujikuu-yousai-macross-scrambled-valkyrie
101353,42538,NULL,"Kishin Douji Zenki - Denei Raibu",kishin-douji-zenki-denei-raibu
101354,42539,NULL,"Super Wagyan Land",super-wagyan-land
101355,42540,NULL,"Tony Meola's Sidekicks Soccer",tony-meolas-sidekicks-soccer
101356,42541,NULL,"Sutte Hakkun",sutte-hakkun
101357,42542,NULL,"Shounen Ashibe: Goma-chan no Yuuenchi Daibouken",shounen-ashibe-goma-chan-no-yuuenchi-daibouke
101358,42543,NULL,"Mickey no Tokyo Disneyland Daibouken",mickey-no-tokyo-disneyland-daibouken
101359,42544,NULL,"Super Puyo Puyo 2 Remix",super-puyo-puyo-2-remix
101360,42545,NULL,"Bomberman B-Daman",bomberman-b-daman
101361,42546,NULL,"Super Bomberman: Panic Bomber W",super-bomberman-panic-bomber-w
101362,42547,NULL,"Super Back to the Future Part II",super-back-to-the-future-part-ii
101363,42548,NULL,"Cyber Knight II: Chikyuu Teikoku no Yabou",cyber-knight-ii-chikyuu-teikoku-no-yabou
101364,42549,NULL,"Adventures of Hourai High",adventures-of-hourai-high
101365,42551,NULL,"Football Fury",football-fury
101366,42552,NULL,"Hokuto no Ken 5 : Tenma Ryusei Den Ai Zessho",hokuto-no-ken-5-tenma-ryusei-den-ai-zessho
101367,42553,NULL,Firestriker,firestriker
101368,42554,NULL,"Final Fight Guy",final-fight-guy
101369,42555,NULL,"FEDA: The Emblem of Justice",feda-the-emblem-of-justice
101370,42556,NULL,"Metal Morph",metal-morph
101371,42557,NULL,"F1 Pole Position 2",f1-pole-position-2
101372,42558,NULL,"Extra Innings",extra-innings
101373,42559,NULL,"Emmitt Smith Football",emmitt-smith-football
101374,42560,NULL,"Dossun! Ganseki Battle",dossun-ganseki-battle
101375,42561,NULL,"Doraemon 4: Nobita to Tsuki no Ōkoku",doraemon-4-nobita-to-tsuki-no-okoku
101376,42562,NULL,"Dark Half",dark-half
101377,42563,NULL,"Dai-4-Ji Super Robot Taisen",dai-4-ji-super-robot-taisen
101378,42565,NULL,"Corn Buster",corn-buster
101379,42567,NULL,"Battle Soccer: Field no Hasha",battle-soccer-field-no-hasha
101380,42568,NULL,"Ballz 3D",ballz-3d
101381,42570,NULL,"Family Dog",family-dog
101382,42571,NULL,"F1 ROC: Race of Champions",f1-roc-race-of-champions
101383,42572,NULL,"F1 ROC II: Race of Champions",f1-roc-ii-race-of-champions
101384,42574,NULL,"Super R-Type",super-r-type
101385,42575,NULL,"Super Off Road: The Baja",super-off-road-the-baja
101386,42576,NULL,"X-Men: Mutant Apocalypse",x-men-mutant-apocalypse
101387,42577,NULL,"Wings 2: Aces High",wings-2-aces-high
101388,42578,NULL,"Lady Stalker",lady-stalker
101389,42579,NULL,"Ultraman: Towards the Future",ultraman-towards-the-future
101390,42580,NULL,"Todd McFarlane's Spawn: The Video Game",todd-mcfarlanes-spawn-the-video-game
101391,42581,NULL,Skyblazer,skyblazer
101392,42582,NULL,"Snow White in Happily Ever After",snow-white-in-happily-ever-after
101393,42583,NULL,"Space Megaforce",space-megaforce
101394,42584,NULL,"The King of Dragons",the-king-of-dragons
101395,42585,NULL,"Looney Tunes B-Ball",looney-tunes-b-ball
101396,42586,NULL,"Nobunaga's Ambition: Lord of Darkness",nobunagas-ambition-lord-of-darkness
101397,42587,NULL,"Hungry Dinosaurs",hungry-dinosaurs
101398,42588,NULL,"The Adventures of Tintin - Prisoners of the Sun",the-adventures-of-tintin-prisoners-of-the-sun
101399,42589,NULL,"Hammerlock Wrestling",hammerlock-wrestling
101400,42590,NULL,"Gunple: Gunman's Proof",gunple-gunmans-proof
101401,42591,NULL,"GP-1 Part II",gp-1-part-ii
101402,42592,NULL,"Gourmet Sentai: Bara Yarou",gourmet-sentai-bara-yarou
101403,42593,NULL,"Gekitou Burning Pro Wrestling",gekitou-burning-pro-wrestling
101404,42594,NULL,"Full Throttle Racing",full-throttle-racing
101405,42595,NULL,"Front Mission: Gun Hazard",front-mission-gun-hazard
101406,42596,NULL,"Brunswick World: Tournament of Champions",brunswick-world-tournament-of-champions
101407,42597,NULL,"Capcom's MVP Football",capcoms-mvp-football
101408,42598,NULL,"Capcom's Soccer Shootout",capcoms-soccer-shootout
101409,42599,NULL,"Doomsday Warrior",doomsday-warrior
101410,42600,NULL,"Cannondale Cup",cannondale-cup
101411,42601,NULL,"Super Baseball Simulator 1.000",super-baseball-simulator-1-dot-000
101412,42603,NULL,"Super Ninja Boy",super-ninja-boy
101413,42604,NULL,"Joe & Mac 2: Lost in the Tropics",joe-and-mac-2-lost-in-the-tropics
101414,42605,NULL,"Jimmy Connors Pro Tennis Tour",jimmy-connors-pro-tennis-tour
101415,42606,NULL,"Jim Power: The Lost Dimension in 3D",jim-power-the-lost-dimension-in-3d
101416,42607,NULL,"The Ignition Factor",the-ignition-factor
101417,42608,NULL,HyperZone,hyperzone
101418,42609,NULL,"Hyper V-Ball",hyper-v-ball
101419,42610,NULL,"Hebereke's Popoon",heberekes-popoon
101420,42611,NULL,"Hagane: The Final Conflict",hagane-the-final-conflict
101421,42612,NULL,"Ghoul Patrol",ghoul-patrol
101422,42613,NULL,"Eek! The Cat",eek-the-cat
101423,42614,NULL,"Fire Pro Joshi: All Star Dream Slam",fire-pro-joshi-all-star-dream-slam
101424,42615,NULL,"Cyber Spin",cyber-spin
101425,42616,NULL,"ClayFighter: Tournament Edition",clayfighter-tournament-edition
101426,42617,NULL,Lagoon,lagoon
101427,42618,NULL,"Kevin Keegan's Player Manager",kevin-keegans-player-manager
101428,42619,NULL,"Hanna Barbera's Turbo Toons",hanna-barberas-turbo-toons
101429,42620,NULL,"Frantic Flea",frantic-flea
101430,42621,NULL,"The Firemen",the-firemen
101431,42622,NULL,"Dirt Trax FX",dirt-trax-fx
101432,42623,NULL,Claymates,claymates
101433,42624,NULL,"Bronkie the Bronchiasaurus",bronkie-the-bronchiasaurus
101434,42625,NULL,"BlaZeon: The Bio-Cyborg Challenge",blazeon-the-bio-cyborg-challenge
101435,42626,NULL,"Bebe's Kids",bebes-kids
101436,42627,NULL,"Bazooka Blitzkrieg",bazooka-blitzkrieg
101437,42628,NULL,"Battle Grand Prix",battle-grand-prix
101438,42629,NULL,"Battle Blaze",battle-blaze
101439,42630,NULL,"Kabuki-chou Reach Mahjong: Toupuusen",kabuki-chou-reach-mahjong-toupuusen
101440,42631,NULL,"Al Unser Jr.'s Road to the Top",al-unser-jr-dot-s-road-to-the-top
101441,42632,NULL,"Carrier Aces",carrier-aces
101442,42633,NULL,"Brett Hull Hockey",brett-hull-hockey
101443,42634,NULL,"The Brainies",the-brainies
101444,42635,NULL,"Dragon View",dragon-view
101445,42636,NULL,"Arkanoid: Doh It Again",arkanoid-doh-it-again
101446,42637,NULL,"Archer Maclean's Super Dropzone",archer-macleans-super-dropzone
101447,42638,NULL,"Bulls Vs Blazers and the NBA Playoffs",bulls-vs-blazers-and-the-nba-playoffs
101448,42639,NULL,"Brawl Brothers",brawl-brothers
101449,42640,NULL,"Big Sky Trooper",big-sky-trooper
101450,42641,NULL,"Super Gussun Oyoyo",super-gussun-oyoyo
101451,42642,NULL,"Jikkyou Powerful Pro Yakyuu 3",jikkyou-powerful-pro-yakyuu-3
101452,42643,NULL,"Jissen Kyoutei",jissen-kyoutei
101453,42644,NULL,"Jikkyou Powerful Pro Yakyuu '96: Kaimaku Ban",jikkyou-powerful-pro-yakyuu-96-kaimaku-ban
101454,42645,NULL,"Jissen Pachi-Slot Hisshouhou! Twin",jissen-pachi-slot-hisshouhou-twin
101455,42646,NULL,"Jissen Pachinko Hisshouhou! 2",jissen-pachinko-hisshouhou-2
101456,42647,NULL,"X Zone",x-zone
101457,42648,NULL,"Rocky Rodent",rocky-rodent
101458,42649,NULL,Robotrek,robotrek
101459,42650,NULL,"Rise of the Phoenix",rise-of-the-phoenix
101460,42651,NULL,"Rex Ronan: Experimental Surgeon",rex-ronan-experimental-surgeon
101461,42652,NULL,"Power Moves",power-moves
101462,42653,NULL,"Operation Logic Bomb",operation-logic-bomb
101463,42654,NULL,"Ninja Warriors",ninja-warriors
101464,42655,NULL,"NHL Stanley Cup",nhl-stanley-cup
101465,42656,NULL,"Marvel Super Heroes in War of the Gems",marvel-super-heroes-in-war-of-the-gems
101466,42657,NULL,"J.League Excite Stage '96",jleague-excite-stage-96
101467,42658,NULL,"Super Dany",super-dany
101468,42660,NULL,Ka-Blooey,ka-blooey
101469,42661,NULL,"Advanced Dungeons & Dragons: Eye of the Beholder",advanced-dungeons-and-dragons-eye-of-the-beho
101470,42662,NULL,"A.S.P.: Air Strike Patrol",a-dot-s-p-dot-air-strike-patrol
101471,42663,NULL,"90 Minutes European Prime Goal",90-minutes-european-prime-goal
101472,42664,NULL,"SkulJagger: Revolt of the Westicans",skuljagger-revolt-of-the-westicans
101473,42665,NULL,"Congo's Caper",congos-caper
101474,42729,NULL,"Ninja Gaiden Trilogy",ninja-gaiden-trilogy
101475,42730,NULL,"The Mask",the-mask
101476,42731,NULL,D-Force,d-force
101477,42732,NULL,"Dirt Racer",dirt-racer
101478,42733,NULL,"Jikkyou Powerful Pro Yakyuu 3: '97 Haru",jikkyou-powerful-pro-yakyuu-3-97-haru
101479,42734,NULL,"Cacoma Knight in Bizyland",cacoma-knight-in-bizyland
101480,42735,NULL,"Battle Clash",battle-clash
101481,42736,NULL,"Ardy Lightfoot",ardy-lightfoot
101482,42737,NULL,"Air Cavalry",air-cavalry
101483,42738,NULL,"Shin Nihon Pro Wrestling: Chou Senshi in Tokyo Dome -Fantastic Story-",shin-nihon-pro-wrestling-chou-senshi-in-tokyo
101484,42739,NULL,"Ranma ½: Chougi Ranbu Hen",ranma-half-chougi-ranbu-hen
101485,44379,NULL,"Super Zugan",super-zugan
101486,44380,NULL,"Super Yakyuu Dou",super-yakyuu-dou
101487,44381,NULL,Otogirisou,otogirisou
101488,44382,NULL,"Oraga Land Shusai: Best Farmer Shuukaku-Sai",oraga-land-shusai-best-farmer-shuukaku-sai
101489,44383,NULL,"Oozumou Tamashii",oozumou-tamashii
101490,44384,NULL,"Onizuka Katsuya Super Virtual Boxing",onizuka-katsuya-super-virtual-boxing
101491,44385,NULL,"Ongaku Tsukuru: Kanadeeru",ongaku-tsukuru-kanadeeru
101492,44386,NULL,"Olivia's Mystery",olivias-mystery
101493,44387,NULL,"Oekaki Logic 2",oekaki-logic-2
101494,44388,NULL,"Oekaki Logic",oekaki-logic
101495,44398,NULL,"Oda Nobunaga: Haou no Gundan",oda-nobunaga-haou-no-gundan
101496,44399,NULL,"Numbers Paradise",numbers-paradise
101497,44400,NULL,"Nontan to Issho: Kuru Kuru Puzzle",nontan-to-issho-kuru-kuru-puzzle
101498,44401,NULL,"Nomark Baku Haitou: Shijou Saikyou no Jakushi Tatsu",nomark-baku-haitou-shijou-saikyou-no-jakushi-
101499,44402,NULL,"Nobunaga no Yabou: Tenshouki",nobunaga-no-yabou-tenshouki
101500,44403,NULL,"Gamera: Gyaos Gekimetsu Sakusen",gamera-gyaos-gekimetsu-sakusen
101501,44404,NULL,"Game no Tatsujin",game-no-tatsujin
101502,44405,NULL,"Gamble Hourouki",gamble-hourouki
101503,44406,NULL,"Gambler Jiko Chuushinha 2: Dorapon Quest",gambler-jiko-chuushinha-2-dorapon-quest
101504,44407,NULL,"Gambler Jiko Chuushinha: Mahjong Kouisen",gambler-jiko-chuushinha-mahjong-kouisen
101505,44408,NULL,"Gakkou de Atta Kowai Hanashi",gakkou-de-atta-kowai-hanashi
101506,44409,NULL,"Janyuuki Goku Randa",janyuuki-goku-randa
101507,44410,NULL,Aqutallion,aqutallion
101508,44411,NULL,"Zen-Nippon GT Senshuken",zen-nippon-gt-senshuken
101509,44412,NULL,"Kinnikuman: Dirty Challenger",kinnikuman-dirty-challenger
101510,44413,NULL,"Game no Tetsujin: The Shanghai",game-no-tetsujin-the-shanghai
101511,44414,NULL,"Daikaijuu Monogatari II",daikaijuu-monogatari-ii
101512,44415,NULL,"Daibakushou: Jinsei Gekijou",daibakushou-jinsei-gekijou
101513,44416,NULL,"Daibakushou: Jinsei Gekijou - Zukkoke Salaryman Hen",daibakushou-jinsei-gekijou-zukkoke-salaryman-
101514,44417,NULL,"Derby Jockey",derby-jockey
101515,44418,NULL,"Dekitate High School",dekitate-high-school
101516,44419,NULL,"Dear Boys",dear-boys
101517,44420,NULL,"Daisenryaku Expert: WWII - War in Europe",daisenryaku-expert-wwii-war-in-europe
101518,44421,NULL,"Daisenryaku Expert",daisenryaku-expert
101519,44422,NULL,"Best Shot Pro Golf",best-shot-pro-golf
101520,44423,NULL,"Battle Soccer 2",battle-soccer-2
101521,44424,NULL,"Battle Robot Retsuden",battle-robot-retsuden
101522,44425,NULL,"Battle jockey",battle-jockey
101523,44426,NULL,"Battle Commander: Hachibushu Shura no Heihou",battle-commander-hachibushu-shura-no-heihou
101524,44427,NULL,"Ugoku E Ver. 2.0: Aryol",ugoku-e-ver-2-dot-0-aryol
101525,44428,NULL,"Ultra Seven",ultra-seven
101526,44429,NULL,"Ultra Baseball Jitsumeiban",ultra-baseball-jitsumeiban
101527,44430,NULL,"Final Set",final-set
101528,44431,NULL,"Super Power League 4",super-power-league-4
101529,44432,NULL,"GT Racing",gt-racing
101530,44433,NULL,"Honkakuha Taikyoku Shogi: Shogi Club",honkakuha-taikyoku-shogi-shogi-club
101531,44434,NULL,"Super Black Bass 3",super-black-bass-3
101532,44435,NULL,"Kidou Keisatsu Patlabor",kidou-keisatsu-patlabor
101533,44436,NULL,"Esparks - Ijikuu kara no Raihousha",esparks-ijikuu-kara-no-raihousha
101534,44437,NULL,"Solid Runner",solid-runner
101535,44438,NULL,"Hi no Ouji: Yamato Takeru",hi-no-ouji-yamato-takeru
101536,44439,NULL,"Mahoujin GuruGuru 2",mahoujin-guruguru-2
101537,44440,NULL,"Mahōjin Guru Guru",mahojin-guru-guru
101538,44441,NULL,"Dynamaite the Las Vegas",dynamaite-the-las-vegas
101539,44442,NULL,"Bishoujo Janshi Suchie-Pai",bishoujo-janshi-suchie-pai
101540,44443,NULL,"Mahjong Gokuu Tenjiku",mahjong-gokuu-tenjiku
101541,44444,NULL,"Super Road Blaster",super-road-blaster
101542,44445,NULL,"UFO Kamen Yakisoban: Kettler no Kuroi Inbou",ufo-kamen-yakisoban-kettler-no-kuroi-inbou
101543,44446,NULL,"Soreyuke Ebisumaru Karakuri: Meiro Kieta Goemon no Nazo",soreyuke-ebisumaru-karakuri-meiro-kieta-goemo
101544,44447,NULL,"Farland Story",farland-story
101545,44448,NULL,Barbarossa,barbarossa
101546,44449,NULL,"Bakutou Dodgers",bakutou-dodgers
101547,44450,NULL,"Asameshimae Nyanko",asameshimae-nyanko
101548,44451,NULL,"American Battle Dome",american-battle-dome
101549,44452,NULL,"The Irem Skins Game",the-irem-skins-game
101550,44453,NULL,"International Tennis Tour",international-tennis-tour
101551,44454,NULL,Incantation,incantation
101552,44455,NULL,"Super Alfred Chicken",super-alfred-chicken
101553,44456,NULL,"SimEarth: The Living Planet",simearth-the-living-planet
101554,44457,NULL,Realm,realm
101555,44458,NULL,"Rap Jam: Volume One",rap-jam-volume-one
101556,44459,NULL,"Funaki Masakatsu Hybrid Wrestler: Tougi Denshou",funaki-masakatsu-hybrid-wrestler-tougi-densho
101557,44460,NULL,"Tecmo Secret of the Stars",tecmo-secret-of-the-stars
101558,44461,NULL,"Metal Combat: Falcon's Revenge",metal-combat-falcons-revenge
101559,44462,NULL,"Ranma ½: Hard Battle",ranma-half-hard-battle
101560,44463,NULL,"Super Star Wars: The Empire Strikes Back",super-star-wars-the-empire-strikes-back
101561,44464,NULL,"RoboCop Versus Terminator",robocop-versus-terminator
101562,44465,NULL,"The Peace Keepers",the-peace-keepers
101563,44466,NULL,"Bassin's Black Bass",bassins-black-bass
101564,44467,NULL,"Star Trek: The Next Generation - Future's Past",star-trek-the-next-generation-futures-past
101565,45778,NULL,"Pro Quarterback",pro-quarterback
101566,46002,NULL,"Bill Laimbeer's Combat Basketball",bill-laimbeers-combat-basketball
101567,46003,NULL,"Parodius: Non-Sense Fantasy",parodius-non-sense-fantasy
101568,46004,NULL,"Leading Company",leading-company
101569,46005,NULL,"Virtual Soccer",virtual-soccer
101570,46006,NULL,"Tuff E Nuff",tuff-e-nuff
101571,46007,NULL,"Top Gear 3000",top-gear-3000
101572,46270,NULL,"Super Battleship",super-battleship
101573,46582,NULL,"Drift King Shutokou Battle 2",drift-king-shutokou-battle-2
101574,46583,NULL,"Kouryu Densetsu Villgust",kouryu-densetsu-villgust
101575,46584,NULL,"Shin Nekketsu Kouha: Kunio-tachi no Banka",shin-nekketsu-kouha-kunio-tachi-no-banka
101576,46585,NULL,"Strike Gunner: S.T.G",strike-gunner-stg
101577,46586,NULL,"Paladin's Quest",paladins-quest
101578,46587,NULL,Pieces,pieces
101579,46588,NULL,Whirlo,whirlo
101580,46662,NULL,"Thunder Spirits",thunder-spirits
101581,46663,NULL,"Super Pachinko",super-pachinko
101582,46666,NULL,"Earth Defense Force",earth-defense-force
101583,48939,NULL,"Super Star Wars: Return of the Jedi",super-star-wars-return-of-the-jedi
101584,51948,NULL,"Pop'n TwinBee",popn-twinbee
101585,86,NULL,"Dune II: The Building of a Dynasty",dune-ii-the-building-of-a-dynasty
101586,185,NULL,"Indiana Jones and the Last Crusade: The Action Game",indiana-jones-and-the-last-crusade-the-action
101587,1060,NULL,"It Came from the Desert",it-came-from-the-desert
101588,1127,NULL,"Castlevania: Bloodlines",castlevania-bloodlines
101589,1231,NULL,"Phantasy Star III: Generations of Doom",phantasy-star-iii-generations-of-doom
101590,1232,NULL,"Phantasy Star II",phantasy-star-ii
101591,1233,NULL,"Phantasy Star",phantasy-star
101592,1264,NULL,"Sparkster: Rocket Knight Adventures 2",sparkster-rocket-knight-adventures-2
101593,1637,NULL,"James Bond 007: The Duel",james-bond-007-the-duel
101594,1653,NULL,"Streets of Rage 2",streets-of-rage-2
101595,1654,NULL,"Streets of Rage 3",streets-of-rage-3
101596,1727,NULL,"Mega Man: The Wily Wars",mega-man-the-wily-wars
101597,2051,NULL,OutRun,outrun
101598,2053,NULL,"Turbo Outrun",turbo-outrun
101599,2057,NULL,"Out Run 2019",out-run-2019
101600,2166,NULL,"LHX: Attack Chopper",lhx-attack-chopper
101601,2246,NULL,"Marble Madness",marble-madness
101602,2436,NULL,"Buck Rogers: Countdown to Doomsday",buck-rogers-countdown-to-doomsday
101603,2548,NULL,"Dragon Ball Z: Buyū Retsuden",dragon-ball-z-buyu-retsuden
101604,2604,NULL,"Altered Beast",altered-beast
101605,2623,NULL,"Shinobi III: Return of the Ninja Master",shinobi-iii-return-of-the-ninja-master
101606,2827,NULL,"The Simpsons: Bart vs. The Space Mutants",the-simpsons-bart-vs-the-space-mutants
101607,3000,NULL,Shadowrun,shadowrun
101608,3041,NULL,"Shining Force",shining-force
101609,3052,NULL,"Bugs Bunny in Double Trouble",bugs-bunny-in-double-trouble
101610,3071,NULL,"Comix Zone",comix-zone
101611,3129,NULL,"Gain Ground",gain-ground
101612,3192,NULL,"Sonic the Hedgehog",sonic-the-hedgehog
101613,3194,NULL,"Sword of Vermilion",sword-of-vermilion
101614,3196,NULL,Warsong,warsong
101615,3197,NULL,"Shining Force 2",shining-force-2
101616,3217,NULL,"Alex Kidd In The Enchanted Castle",alex-kidd-in-the-enchanted-castle
101617,3327,NULL,"The Revenge of Shinobi",the-revenge-of-shinobi
101618,3448,NULL,"Bomberman '94",bomberman-94
101619,4345,NULL,"FIFA International Soccer",fifa-international-soccer
101620,4367,NULL,"Street Fighter II: Special Champion Edition",street-fighter-ii-special-champion-edition-c6
101621,4371,NULL,"Chuck Rock II: Son of Chuck",chuck-rock-ii-son-of-chuck
101622,4372,NULL,"The Terminator",the-terminator
101623,4373,NULL,"Bubble and Squeak",bubble-and-squeak
101624,4374,NULL,"Pyramid Magic II",pyramid-magic-ii
101625,4375,NULL,"Shove It! The Warehouse Game",shove-it-the-warehouse-game
101626,4376,NULL,"Where in Time is Carmen Sandiego?",where-in-time-is-carmen-sandiego
101627,4378,NULL,"Tongue of the Fatman",tongue-of-the-fatman
101628,4380,NULL,Clue,clue
101629,4381,NULL,"Madden NFL '94",madden-nfl-94
101630,4382,NULL,"Yū Yū Hakusho Gaiden",yu-yu-hakusho-gaiden
101631,4383,NULL,"Brian Lara Cricket '96",brian-lara-cricket-96
101632,4384,NULL,"Captain Planet and the Planeteers",captain-planet-and-the-planeteers--1
101633,4385,NULL,"NCAA Final Four Basketball",ncaa-final-four-basketball
101634,4386,NULL,"College Football's National Championship",college-football-s-national-championship
101635,4388,NULL,Sol-Feace,sol-feace
101636,4390,NULL,"World Trophy Soccer",world-trophy-soccer
101637,4391,NULL,"Vectorman 2",vectorman-2
101638,4392,NULL,"Menghuan Shuiguo Pan: 777 Casino",menghuan-shuiguo-pan-777-casino
101639,4393,NULL,"Dragon Slayer: The Legend of Heroes II",dragon-slayer-the-legend-of-heroes-ii
101640,4395,NULL,"Elitserien 95",elitserien-95
101641,4396,NULL,"Tecmo Super Bowl",tecmo-super-bowl
101642,4397,NULL,Taiheiki,taiheiki
101643,4398,NULL,"Metal Fangs",metal-fangs
101644,4399,NULL,"Snow Brothers",snow-brothers
